Gene_id	Family	Matrix_id	Species	Method	Datasource	Datasource_ID
Spipo0G0014000	BES1	MP00543	Spirodela polyrhiza	DAP	PlantTFDB	transfer from AT5G45300(Arabidopsis thaliana)
Spipo0G0019400	ZF-HD	MP00268	Spirodela polyrhiza	DAP	PlantTFDB	transfer from AT2G18350(Arabidopsis thaliana)
Spipo0G0077100	NAC	MP00257	Spirodela polyrhiza	DAP	PlantTFDB	transfer from AT2G02450(Arabidopsis thaliana)
Spipo0G0086100	Trihelix	MP00141	Spirodela polyrhiza	DAP	PlantTFDB	transfer from AT1G13450(Arabidopsis thaliana)
Spipo0G0093000	NAC	MP00518	Spirodela polyrhiza	DAP	PlantTFDB	transfer from AT5G18270(Arabidopsis thaliana)
Spipo0G0094200	G2-like	MP00174	Spirodela polyrhiza	DAP	PlantTFDB	transfer from AT1G32240(Arabidopsis thaliana)
Spipo0G0095000	HSF	MP00187	Spirodela polyrhiza	DAP	PlantTFDB	transfer from AT1G46264(Arabidopsis thaliana)
Spipo0G0098500	YABBY	MP00220	Spirodela polyrhiza	DAP	PlantTFDB	transfer from AT1G69180(Arabidopsis thaliana)
Spipo0G0099200	C2H2	MP00522	Spirodela polyrhiza	DAP	PlantTFDB	transfer from AT5G22890(Arabidopsis thaliana)
Spipo0G0099600	G2-like	MP00107	Spirodela polyrhiza	PBM	PlantTFDB	transfer from AT5G42630(Arabidopsis thaliana)
Spipo0G0100000	MYB	MP00222	Spirodela polyrhiza	DAP	PlantTFDB	transfer from AT1G69560(Arabidopsis thaliana)
Spipo0G0100800	WRKY	MP00069	Spirodela polyrhiza	PBM	PlantTFDB	transfer from AT2G47260(Arabidopsis thaliana)
Spipo0G0121600	NAC	MP00321	Spirodela polyrhiza	DAP	PlantTFDB	transfer from AT2G46770(Arabidopsis thaliana)
Spipo0G0131300	WRKY	MP00506	Spirodela polyrhiza	DAP	PlantTFDB	transfer from AT5G13080(Arabidopsis thaliana)
Spipo0G0155800	WRKY	MP00167	Spirodela polyrhiza	DAP	PlantTFDB	transfer from AT1G29280(Arabidopsis thaliana)
Spipo0G0158000	HD-ZIP	MP00225	Spirodela polyrhiza	DAP	PlantTFDB	transfer from AT1G69780(Arabidopsis thaliana)
Spipo0G0165900	RAV	MP00139	Spirodela polyrhiza	DAP	PlantTFDB	transfer from AT1G13260(Arabidopsis thaliana)
Spipo0G0174900	HSF	MP00575	Spirodela polyrhiza	DAP	PlantTFDB	transfer from AT5G62020(Arabidopsis thaliana)
Spipo0G0184600	MYB	MP00513	Spirodela polyrhiza	DAP	PlantTFDB	transfer from AT5G16600(Arabidopsis thaliana)
Spipo10G0006800	NAC	MP00277	Spirodela polyrhiza	DAP	PlantTFDB	transfer from AT2G24430(Arabidopsis thaliana)
Spipo10G0007900	GATA	MP00198	Spirodela polyrhiza	DAP	PlantTFDB	transfer from AT1G51600(Arabidopsis thaliana)
Spipo10G0009900	MYB	MP00466	Spirodela polyrhiza	DAP	PlantTFDB	transfer from AT4G32730(Arabidopsis thaliana)
Spipo10G0014800	bHLH	MP00462	Spirodela polyrhiza	DAP	PlantTFDB	transfer from AT4G30980(Arabidopsis thaliana)
