Gene_id	Family	Matrix_id	Species	Method	Datasource	Datasource_ID
PSME_00000045	WOX	MP00669	Pseudotsuga menziesii	PBM	PlantTFDB	transfer from GRMZM2G038252(Zea mays)
PSME_00001021	G2-like	MP00261	Pseudotsuga menziesii	DAP	PlantTFDB	transfer from AT2G03500(Arabidopsis thaliana)
PSME_00001127	NAC	MP00059	Pseudotsuga menziesii	PBM	PlantTFDB	transfer from AT5G04410(Arabidopsis thaliana)
PSME_00001258	bZIP	MP00291	Pseudotsuga menziesii	DAP	PlantTFDB	transfer from AT2G35530(Arabidopsis thaliana)
PSME_00001409	NAC	MP00257	Pseudotsuga menziesii	DAP	PlantTFDB	transfer from AT2G02450(Arabidopsis thaliana)
PSME_00001411	NAC	MP00257	Pseudotsuga menziesii	DAP	PlantTFDB	transfer from AT2G02450(Arabidopsis thaliana)
PSME_00001412	NAC	MP00257	Pseudotsuga menziesii	DAP	PlantTFDB	transfer from AT2G02450(Arabidopsis thaliana)
PSME_00001422	B3	MP00083	Pseudotsuga menziesii	PBM	PlantTFDB	transfer from AT3G24650(Arabidopsis thaliana)
PSME_00001482	MYB	MP00513	Pseudotsuga menziesii	DAP	PlantTFDB	transfer from AT5G16600(Arabidopsis thaliana)
PSME_00002749	ZF-HD	MP00258	Pseudotsuga menziesii	DAP	PlantTFDB	transfer from AT2G02540(Arabidopsis thaliana)
PSME_00003323	G2-like	MP00378	Pseudotsuga menziesii	DAP	PlantTFDB	transfer from AT3G24120(Arabidopsis thaliana)
PSME_00003641	ERF	MP00109	Pseudotsuga menziesii	PBM	PlantTFDB	transfer from AT3G16770(Arabidopsis thaliana)
PSME_00004284	NAC	MP00431	Pseudotsuga menziesii	DAP	PlantTFDB	transfer from AT4G10350(Arabidopsis thaliana)
PSME_00004776	Dof	MP00570	Pseudotsuga menziesii	DAP	PlantTFDB	transfer from AT5G60850(Arabidopsis thaliana)
PSME_00004812	ERF	MP00027	Pseudotsuga menziesii	PBM	PlantTFDB	transfer from AT4G23750(Arabidopsis thaliana)
PSME_00004892	ERF	MP00151	Pseudotsuga menziesii	DAP	PlantTFDB	transfer from AT1G19210(Arabidopsis thaliana)
PSME_00007067	CPP	MP00624	Pseudotsuga menziesii	PBM	PlantTFDB	transfer from PK22848.1(Cannabis sativa)
