Gene_id	Family	Matrix_id	Species	Method	Datasource	Datasource_ID
PDK_30s1011221g001	HSF	MP00371	Phoenix dactylifera	DAP	PlantTFDB	transfer from AT3G22830(Arabidopsis thaliana)
PDK_30s1011711g005	NAC	MP00431	Phoenix dactylifera	DAP	PlantTFDB	transfer from AT4G10350(Arabidopsis thaliana)
PDK_30s1012611g005	G2-like	MP00014	Phoenix dactylifera	PBM	PlantTFDB	transfer from AT3G46640(Arabidopsis thaliana)
PDK_30s1014611g003	G2-like	MP00022	Phoenix dactylifera	PBM	PlantTFDB	transfer from AT2G20570(Arabidopsis thaliana)
PDK_30s1016001g009	NAC	MP00136	Phoenix dactylifera	DAP	PlantTFDB	transfer from AT1G12260(Arabidopsis thaliana)
PDK_30s1016001g010	YABBY	MP00620	Phoenix dactylifera	PBM	PlantTFDB	transfer from AT2G45190(Arabidopsis thaliana)
PDK_30s1016151g001	NAC	MP00310	Phoenix dactylifera	DAP	PlantTFDB	transfer from AT2G43000(Arabidopsis thaliana)
PDK_30s1022021g002	MYB	MP00089	Phoenix dactylifera	SELEX	PlantTFDB	transfer from AT3G49690(Arabidopsis thaliana)
PDK_30s1022421g001	MYB	MP00442	Phoenix dactylifera	DAP	PlantTFDB	transfer from AT4G18770(Arabidopsis thaliana)
PDK_30s1025361g003	WRKY	MP00299	Phoenix dactylifera	DAP	PlantTFDB	transfer from AT2G38470(Arabidopsis thaliana)
PDK_30s1025391g002	G2-like	MP00261	Phoenix dactylifera	DAP	PlantTFDB	transfer from AT2G03500(Arabidopsis thaliana)
PDK_30s1033231g002	Dof	MP00407	Phoenix dactylifera	DAP	PlantTFDB	transfer from AT3G55370(Arabidopsis thaliana)
PDK_30s1033551g001	bZIP	MP00491	Phoenix dactylifera	DAP	PlantTFDB	transfer from AT5G06839(Arabidopsis thaliana)
PDK_30s1038161g002	MYB	MP00134	Phoenix dactylifera	DAP	PlantTFDB	transfer from AT1G09540(Arabidopsis thaliana)
PDK_30s1042271g003	bZIP	MP00131	Phoenix dactylifera	DAP	PlantTFDB	transfer from AT1G08320(Arabidopsis thaliana)
