Gene_id	Family	Matrix_id	Species	Method	Datasource	Datasource_ID
Zosma101g00200	YABBY	MP00620	Zostera marina	PBM	PlantTFDB	transfer from AT2G45190(Arabidopsis thaliana)
Zosma101g00340	MYB	MP00596	Zostera marina	DAP	PlantTFDB	transfer from AT5G67300(Arabidopsis thaliana)
Zosma103g00230	NAC	MP00321	Zostera marina	DAP	PlantTFDB	transfer from AT2G46770(Arabidopsis thaliana)
Zosma103g00490	WOX	MP00669	Zostera marina	PBM	PlantTFDB	transfer from GRMZM2G038252(Zea mays)
Zosma103g00580	NAC	MP00212	Zostera marina	DAP	PlantTFDB	transfer from AT1G65910(Arabidopsis thaliana)
Zosma105g00480	ZF-HD	MP00258	Zostera marina	DAP	PlantTFDB	transfer from AT2G02540(Arabidopsis thaliana)
Zosma105g00590	MIKC_MADS	MP00609	Zostera marina	ChIP-seq	PlantTFDB	transfer from AT4G18960(Arabidopsis thaliana)
Zosma106g00240	ERF	MP00556	Zostera marina	DAP	PlantTFDB	transfer from AT5G51190(Arabidopsis thaliana)
Zosma106g00500	MIKC_MADS	MP00076	Zostera marina	ChIP-chip	PlantTFDB	transfer from AT2G45660(Arabidopsis thaliana)
Zosma1077g00030	TALE	MP00675	Zostera marina	ChIP-seq	PlantTFDB	transfer from GRMZM2G017087(Zea mays)
Zosma10g00510	SBP	MP00634	Zostera marina	PBM	PlantTFDB	transfer from PK22320.1(Cannabis sativa)
Zosma10g01270	SBP	MP00664	Zostera marina	PBM	PlantTFDB	transfer from Potri.002G002400(Populus trichocarpa)
Zosma112g00250	bZIP	MP00491	Zostera marina	DAP	PlantTFDB	transfer from AT5G06839(Arabidopsis thaliana)
Zosma112g00280	SBP	MP00307	Zostera marina	DAP	PlantTFDB	transfer from AT2G42200(Arabidopsis thaliana)
Zosma112g00420	G2-like	MP00160	Zostera marina	DAP	PlantTFDB	transfer from AT1G25550(Arabidopsis thaliana)
Zosma112g00580	MYB	MP00216	Zostera marina	DAP	PlantTFDB	transfer from AT1G68320(Arabidopsis thaliana)
Zosma114g00630	C2H2	MP00125	Zostera marina	DAP	PlantTFDB	transfer from AT1G03840(Arabidopsis thaliana)
Zosma117g00480	G2-like	MP00297	Zostera marina	DAP	PlantTFDB	transfer from AT2G38300(Arabidopsis thaliana)
Zosma11g00210	Trihelix	MP00288	Zostera marina	DAP	PlantTFDB	transfer from AT2G33550(Arabidopsis thaliana)
Zosma11g00600	NAC	MP00460	Zostera marina	DAP	PlantTFDB	transfer from AT4G29230(Arabidopsis thaliana)
