Gene_id	Family	Matrix_id	Species	Method	Datasource	Datasource_ID
Aradu.00XL9	ERF	MP00204	Arachis duranensis	DAP	PlantTFDB	transfer from AT1G53910(Arabidopsis thaliana)
Aradu.05H52	C2H2	MP00125	Arachis duranensis	DAP	PlantTFDB	transfer from AT1G03840(Arabidopsis thaliana)
Aradu.0K64L	BBR-BPC	MP00253	Arachis duranensis	DAP	PlantTFDB	transfer from AT2G01930(Arabidopsis thaliana)
Aradu.0MJ0X	NAC	MP00431	Arachis duranensis	DAP	PlantTFDB	transfer from AT4G10350(Arabidopsis thaliana)
Aradu.0TU0Y	B3	MP00468	Arachis duranensis	DAP	PlantTFDB	transfer from AT4G33280(Arabidopsis thaliana)
Aradu.1124E	bHLH	MP00091	Arachis duranensis	SELEX	PlantTFDB	transfer from AT4G21330(Arabidopsis thaliana)
Aradu.13D06	NAC	MP00257	Arachis duranensis	DAP	PlantTFDB	transfer from AT2G02450(Arabidopsis thaliana)
Aradu.14Z9Y	ERF	MP00526	Arachis duranensis	DAP	PlantTFDB	transfer from AT5G25190(Arabidopsis thaliana)
Aradu.171F6	WRKY	MP00506	Arachis duranensis	DAP	PlantTFDB	transfer from AT5G13080(Arabidopsis thaliana)
Aradu.1AC2T	CPP	MP00624	Arachis duranensis	PBM	PlantTFDB	transfer from PK22848.1(Cannabis sativa)
Aradu.1AJ4F	NAC	MP00250	Arachis duranensis	DAP	PlantTFDB	transfer from AT1G79580(Arabidopsis thaliana)
Aradu.1ES3P	bZIP	MP00126	Arachis duranensis	DAP	PlantTFDB	transfer from AT1G06070(Arabidopsis thaliana)
Aradu.1LA8W	Dof	MP00402	Arachis duranensis	DAP	PlantTFDB	transfer from AT3G50410(Arabidopsis thaliana)
Aradu.1S9TS	WRKY	MP00408	Arachis duranensis	DAP	PlantTFDB	transfer from AT3G56400(Arabidopsis thaliana)
Aradu.1UT3Z	GATA	MP00047	Arachis duranensis	PBM	PlantTFDB	transfer from AT1G08000(Arabidopsis thaliana)
Aradu.215DG	NAC	MP00459	Arachis duranensis	DAP	PlantTFDB	transfer from AT4G28500(Arabidopsis thaliana)
Aradu.22X1P	MIKC_MADS	MP00077	Arachis duranensis	ChIP-seq	PlantTFDB	transfer from AT3G54340(Arabidopsis thaliana)
Aradu.25STL	BBR-BPC	MP00540	Arachis duranensis	DAP	PlantTFDB	transfer from AT5G42520(Arabidopsis thaliana)
Aradu.2Z03S	G2-like	MP00107	Arachis duranensis	PBM	PlantTFDB	transfer from AT5G42630(Arabidopsis thaliana)
Aradu.2Z52F	MYB	MP00598	Arachis duranensis	PBM	PlantTFDB	transfer from AT5G49330(Arabidopsis thaliana)
