Gene_id	Family	Matrix_id	Species	Method	Datasource	Datasource_ID
LOC104084436	bZIP	MP00294	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT2G36270(Arabidopsis thaliana)
LOC104084540	MIKC_MADS	MP00609	Nicotiana tomentosiformis	ChIP-seq	PlantTFDB	transfer from AT4G18960(Arabidopsis thaliana)
LOC104084747	bHLH	MP00034	Nicotiana tomentosiformis	PBM	PlantTFDB	transfer from AT4G00050(Arabidopsis thaliana)
LOC104084952	MYB	MP00089	Nicotiana tomentosiformis	SELEX	PlantTFDB	transfer from AT3G49690(Arabidopsis thaliana)
LOC104084979	HD-ZIP	MP00320	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT2G46680(Arabidopsis thaliana)
LOC104085048	HD-ZIP	MP00232	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT1G73360(Arabidopsis thaliana)
LOC104085057	NAC	MP00518	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT5G18270(Arabidopsis thaliana)
LOC104085082	MYB	MP00516	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT5G17800(Arabidopsis thaliana)
LOC104085157	WOX	MP00265	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT2G17950(Arabidopsis thaliana)
LOC104085332	C2H2	MP00125	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT1G03840(Arabidopsis thaliana)
LOC104085407	BES1	MP00237	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT1G75080(Arabidopsis thaliana)
LOC104085540	C2H2	MP00306	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT2G41835(Arabidopsis thaliana)
LOC104085573	HD-ZIP	MP00486	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT5G03790(Arabidopsis thaliana)
LOC104085594	EIL	MP00367	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT3G20770(Arabidopsis thaliana)
LOC104085632	MIKC_MADS	MP00315	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT2G45650(Arabidopsis thaliana)
LOC104085712	G2-like	MP00532	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT5G29000(Arabidopsis thaliana)
LOC104085755	HSF	MP00379	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT3G24520(Arabidopsis thaliana)
LOC104085802	TCP	MP00524	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT5G23280(Arabidopsis thaliana)
LOC104085870	ERF	MP00520	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT5G18560(Arabidopsis thaliana)
LOC104085929	bZIP	MP00117	Nicotiana tomentosiformis	ampDAP	PlantTFDB	transfer from AT5G11260(Arabidopsis thaliana)
LOC104086040	TCP	MP00006	Nicotiana tomentosiformis	PBM	PlantTFDB	transfer from 493022(Arabidopsis lyrata)
LOC104086062	MYB	MP00476	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT4G37260(Arabidopsis thaliana)
LOC104086389	HD-ZIP	MP00051	Nicotiana tomentosiformis	PBM	PlantTFDB	transfer from AT4G40060(Arabidopsis thaliana)
LOC104086437	Trihelix	MP00481	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT5G01380(Arabidopsis thaliana)
LOC104086604	bHLH	MP00081	Nicotiana tomentosiformis	ChIP-seq	PlantTFDB	transfer from AT1G09530(Arabidopsis thaliana)
LOC104086633	MYB	MP00296	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT2G38090(Arabidopsis thaliana)
LOC104086713	MYB	MP00350	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT3G12720(Arabidopsis thaliana)
LOC104086946	G2-like	MP00022	Nicotiana tomentosiformis	PBM	PlantTFDB	transfer from AT2G20570(Arabidopsis thaliana)
LOC104087211	BES1	MP00543	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT5G45300(Arabidopsis thaliana)
LOC104087259	ARF	MP00021	Nicotiana tomentosiformis	PBM	PlantTFDB	transfer from AT2G33860(Arabidopsis thaliana)
LOC104087441	MYB_related	MP00565	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT5G56840(Arabidopsis thaliana)
LOC104087464	Dof	MP00570	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT5G60850(Arabidopsis thaliana)
LOC104087501	NAC	MP00507	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT5G13180(Arabidopsis thaliana)
LOC104087559	bHLH	MP00308	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT2G42280(Arabidopsis thaliana)
LOC104087587	MYB	MP00489	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT5G05790(Arabidopsis thaliana)
LOC104087602	GATA	MP00335	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT3G06740(Arabidopsis thaliana)
LOC104087644	C2H2	MP00592	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT5G66730(Arabidopsis thaliana)
LOC104087647	bZIP	MP00039	Nicotiana tomentosiformis	PBM	PlantTFDB	transfer from AT4G36730(Arabidopsis thaliana)
LOC104087752	ERF	MP00374	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT3G23240(Arabidopsis thaliana)
LOC104087777	bHLH	MP00135	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT1G10120(Arabidopsis thaliana)
LOC104087976	C2H2	MP00255	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT2G02070(Arabidopsis thaliana)
LOC104088065	BES1	MP00248	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT1G78700(Arabidopsis thaliana)
LOC104088116	ERF	MP00558	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT5G52020(Arabidopsis thaliana)
LOC104088291	bHLH	MP00646	Nicotiana tomentosiformis	PBM	PlantTFDB	transfer from LOC_Os08g39630(Oryza sativa subsp. japonica)
LOC104088426	bHLH	MP00074	Nicotiana tomentosiformis	ChIP-chip	PlantTFDB	transfer from AT2G20180(Arabidopsis thaliana)
LOC104088622	WRKY	MP00455	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT4G26640(Arabidopsis thaliana)
LOC104088698	Dof	MP00402	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT3G50410(Arabidopsis thaliana)
LOC104088994	SBP	MP00633	Nicotiana tomentosiformis	PBM	PlantTFDB	transfer from PK06791.1(Cannabis sativa)
LOC104089005	ERF	MP00156	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT1G21910(Arabidopsis thaliana)
LOC104089048	ERF	MP00458	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT4G28140(Arabidopsis thaliana)
LOC104089078	HSF	MP00443	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT4G18880(Arabidopsis thaliana)
LOC104089140	bZIP	MP00186	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT1G45249(Arabidopsis thaliana)
LOC104089149	MYB	MP00287	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT2G32460(Arabidopsis thaliana)
LOC104089270	bHLH	MP00106	Nicotiana tomentosiformis	PBM	PlantTFDB	transfer from AT2G18300(Arabidopsis thaliana)
LOC104089575	MIKC_MADS	MP00508	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT5G13790(Arabidopsis thaliana)
LOC104089634	MYB_related	MP00630	Nicotiana tomentosiformis	PBM	PlantTFDB	transfer from PK17526.1(Cannabis sativa)
LOC104089649	HD-ZIP	MP00477	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT4G37790(Arabidopsis thaliana)
LOC104089737	bZIP	MP00642	Nicotiana tomentosiformis	SELEX	PlantTFDB	transfer from LOC107771743(Nicotiana tabacum)
LOC104089745	ERF	MP00645	Nicotiana tomentosiformis	PBM	PlantTFDB	transfer from LOC_Os05g41760(Oryza sativa subsp. japonica)
LOC104089831	MYB	MP00144	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT1G16490(Arabidopsis thaliana)
LOC104089969	bZIP	MP00318	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT2G46270(Arabidopsis thaliana)
LOC104090027	MYB	MP00510	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT5G14340(Arabidopsis thaliana)
LOC104090046	HD-ZIP	MP00225	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT1G69780(Arabidopsis thaliana)
LOC104090198	TCP	MP00065	Nicotiana tomentosiformis	PBM	PlantTFDB	transfer from AT5G60970(Arabidopsis thaliana)
LOC104090415	bHLH	MP00207	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT1G59640(Arabidopsis thaliana)
LOC104090550	HD-ZIP	MP00200	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT1G52150(Arabidopsis thaliana)
LOC104090738	MYB	MP00395	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT3G47600(Arabidopsis thaliana)
LOC104090750	NAC	MP00361	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT3G15510(Arabidopsis thaliana)
LOC104091050	MYB	MP00180	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT1G34670(Arabidopsis thaliana)
LOC104091130	WRKY	MP00069	Nicotiana tomentosiformis	PBM	PlantTFDB	transfer from AT2G47260(Arabidopsis thaliana)
LOC104091255	bHLH	MP00219	Nicotiana tomentosiformis	DAP	PlantTFDB	transfer from AT1G69010(Arabidopsis thaliana)
