Gene_id	Family	Matrix_id	Species	Method	Datasource	Datasource_ID
GSVIVG01000752001	WRKY	MP00284	Vitis vinifera	DAP	PlantTFDB	transfer from AT2G30590(Arabidopsis thaliana)
GSVIVG01000771001	bHLH	MP00099	Vitis vinifera	PBM	PlantTFDB	transfer from AT4G16430(Arabidopsis thaliana)
GSVIVG01000940001	NAC	MP00507	Vitis vinifera	DAP	PlantTFDB	transfer from AT5G13180(Arabidopsis thaliana)
GSVIVG01001264001	NAC	MP00136	Vitis vinifera	DAP	PlantTFDB	transfer from AT1G12260(Arabidopsis thaliana)
GSVIVG01001437001	MIKC_MADS	MP00508	Vitis vinifera	DAP	PlantTFDB	transfer from AT5G13790(Arabidopsis thaliana)
GSVIVG01001940001	bZIP	MP00409	Vitis vinifera	DAP	PlantTFDB	transfer from AT3G56850(Arabidopsis thaliana)
GSVIVG01002195001	ERF	MP00312	Vitis vinifera	DAP	PlantTFDB	transfer from AT2G44940(Arabidopsis thaliana)
GSVIVG01002447001	HD-ZIP	MP00477	Vitis vinifera	DAP	PlantTFDB	transfer from AT4G37790(Arabidopsis thaliana)
GSVIVG01003118001	HSF	MP00371	Vitis vinifera	DAP	PlantTFDB	transfer from AT3G22830(Arabidopsis thaliana)
GSVIVG01003431001	HD-ZIP	MP00051	Vitis vinifera	PBM	PlantTFDB	transfer from AT4G40060(Arabidopsis thaliana)
GSVIVG01003551001	G2-like	MP00629	Vitis vinifera	PBM	PlantTFDB	transfer from PK14402.1(Cannabis sativa)
GSVIVG01003966001	MYB	MP00510	Vitis vinifera	DAP	PlantTFDB	transfer from AT5G14340(Arabidopsis thaliana)
GSVIVG01004382001	AP2	MP00504	Vitis vinifera	DAP	PlantTFDB	transfer from AT5G10510(Arabidopsis thaliana)
GSVIVG01004464001	MYB	MP00089	Vitis vinifera	SELEX	PlantTFDB	transfer from AT3G49690(Arabidopsis thaliana)
GSVIVG01004851001	MYB	MP00180	Vitis vinifera	DAP	PlantTFDB	transfer from AT1G34670(Arabidopsis thaliana)
GSVIVG01004860001	CAMTA	MP00042	Vitis vinifera	PBM	PlantTFDB	transfer from AT2G22300(Arabidopsis thaliana)
GSVIVG01005816001	MYB_related	MP00551	Vitis vinifera	DAP	PlantTFDB	transfer from AT5G47390(Arabidopsis thaliana)
GSVIVG01005934001	MIKC_MADS	MP00272	Vitis vinifera	DAP	PlantTFDB	transfer from AT2G22540(Arabidopsis thaliana)
GSVIVG01006269001	LBD	MP00211	Vitis vinifera	DAP	PlantTFDB	transfer from AT1G65620(Arabidopsis thaliana)
GSVIVG01006277001	ERF	MP00312	Vitis vinifera	DAP	PlantTFDB	transfer from AT2G44940(Arabidopsis thaliana)
GSVIVG01006485001	NAC	MP00058	Vitis vinifera	PBM	PlantTFDB	transfer from AT1G61110(Arabidopsis thaliana)
GSVIVG01007065001	G2-like	MP00252	Vitis vinifera	DAP	PlantTFDB	transfer from AT2G01060(Arabidopsis thaliana)
GSVIVG01007388001	AP2	MP00088	Vitis vinifera	SELEX	PlantTFDB	transfer from AT4G37750(Arabidopsis thaliana)
GSVIVG01007522001	Trihelix	MP00666	Vitis vinifera	PBM	PMID:25215497	M1283_1.02
GSVIVG01007564001	C2H2	MP00608	Vitis vinifera	ChIP-seq	PlantTFDB	transfer from AT3G48430(Arabidopsis thaliana)
GSVIVG01007731001	MYB	MP00442	Vitis vinifera	DAP	PlantTFDB	transfer from AT4G18770(Arabidopsis thaliana)
GSVIVG01007758001	Dof	MP00580	Vitis vinifera	DAP	PlantTFDB	transfer from AT5G62940(Arabidopsis thaliana)
GSVIVG01007843001	MYB_related	MP00631	Vitis vinifera	PBM	PlantTFDB	transfer from PK23829.1(Cannabis sativa)
GSVIVG01008023001	TCP	MP00224	Vitis vinifera	DAP	PlantTFDB	transfer from AT1G69690(Arabidopsis thaliana)
GSVIVG01008109001	TCP	MP00008	Vitis vinifera	PBM	PlantTFDB	transfer from 496250(Arabidopsis lyrata)
GSVIVG01008156001	Dof	MP00570	Vitis vinifera	DAP	PlantTFDB	transfer from AT5G60850(Arabidopsis thaliana)
GSVIVG01008164001	bHLH	MP00498	Vitis vinifera	DAP	PlantTFDB	transfer from AT5G08130(Arabidopsis thaliana)
GSVIVG01008241001	MYB	MP00191	Vitis vinifera	DAP	PlantTFDB	transfer from AT1G49010(Arabidopsis thaliana)
GSVIVG01008291001	NAC	MP00364	Vitis vinifera	DAP	PlantTFDB	transfer from AT3G18400(Arabidopsis thaliana)
GSVIVG01008303001	MYB	MP00159	Vitis vinifera	DAP	PlantTFDB	transfer from AT1G25340(Arabidopsis thaliana)
GSVIVG01008484001	MYB	MP00145	Vitis vinifera	DAP	PlantTFDB	transfer from AT1G17950(Arabidopsis thaliana)
GSVIVG01008556001	SBP	MP00555	Vitis vinifera	DAP	PlantTFDB	transfer from AT5G50570(Arabidopsis thaliana)
GSVIVG01008639001	ARF	MP00574	Vitis vinifera	DAP	PlantTFDB	transfer from AT5G62000(Arabidopsis thaliana)
GSVIVG01008644001	Trihelix	MP00288	Vitis vinifera	DAP	PlantTFDB	transfer from AT2G33550(Arabidopsis thaliana)
GSVIVG01008655001	LFY	MP00095	Vitis vinifera	SELEX	PlantTFDB	transfer from AT5G61850(Arabidopsis thaliana)
GSVIVG01008806001	MIKC_MADS	MP00080	Vitis vinifera	ChIP-seq	PlantTFDB	transfer from AT5G20240(Arabidopsis thaliana)
GSVIVG01008839001	NAC	MP00121	Vitis vinifera	DAP	PlantTFDB	transfer from AT1G01720(Arabidopsis thaliana)
GSVIVG01009007001	ERF	MP00026	Vitis vinifera	PBM	PlantTFDB	transfer from AT1G78080(Arabidopsis thaliana)
GSVIVG01009197001	GATA	MP00451	Vitis vinifera	DAP	PlantTFDB	transfer from AT4G24470(Arabidopsis thaliana)
GSVIVG01009219001	MIKC_MADS	MP00410	Vitis vinifera	DAP	PlantTFDB	transfer from AT3G57230(Arabidopsis thaliana)
GSVIVG01009273001	TALE	MP00675	Vitis vinifera	ChIP-seq	PlantTFDB	transfer from GRMZM2G017087(Zea mays)
GSVIVG01009292001	bHLH	MP00135	Vitis vinifera	DAP	PlantTFDB	transfer from AT1G10120(Arabidopsis thaliana)
GSVIVG01009424001	MYB	MP00476	Vitis vinifera	DAP	PlantTFDB	transfer from AT4G37260(Arabidopsis thaliana)
