Gene_id	Family	Matrix_id	Species	Method	Datasource	Datasource_ID
Mapoly0001s0021	bZIP	MP00117	Marchantia polymorpha	ampDAP	PlantTFDB	transfer from AT5G11260(Arabidopsis thaliana)
Mapoly0001s0061	MYB	MP00567	Marchantia polymorpha	DAP	PlantTFDB	transfer from AT5G58850(Arabidopsis thaliana)
Mapoly0001s0192	Dof	MP00046	Marchantia polymorpha	PBM	PlantTFDB	transfer from AT5G39660(Arabidopsis thaliana)
Mapoly0001s0259	bHLH	MP00646	Marchantia polymorpha	PBM	PlantTFDB	transfer from LOC_Os08g39630(Oryza sativa subsp. japonica)
Mapoly0001s0298	TCP	MP00203	Marchantia polymorpha	DAP	PlantTFDB	transfer from AT1G53230(Arabidopsis thaliana)
Mapoly0001s0341	ERF	MP00623	Marchantia polymorpha	PBM	PlantTFDB	transfer from PK19363.1(Cannabis sativa)
Mapoly0005s0212	GATA	MP00530	Marchantia polymorpha	DAP	PlantTFDB	transfer from AT5G25830(Arabidopsis thaliana)
Mapoly0006s0226	MYB	MP00053	Marchantia polymorpha	PBM	PlantTFDB	transfer from AT1G22640(Arabidopsis thaliana)
Mapoly0007s0001	WRKY	MP00464	Marchantia polymorpha	DAP	PlantTFDB	transfer from AT4G31550(Arabidopsis thaliana)
Mapoly0007s0056	bZIP	MP00126	Marchantia polymorpha	DAP	PlantTFDB	transfer from AT1G06070(Arabidopsis thaliana)
Mapoly0007s0221	HD-ZIP	MP00323	Marchantia polymorpha	DAP	PlantTFDB	transfer from AT3G01470(Arabidopsis thaliana)
Mapoly0008s0029	MYB	MP00222	Marchantia polymorpha	DAP	PlantTFDB	transfer from AT1G69560(Arabidopsis thaliana)
Mapoly0008s0031	SBP	MP00604	Marchantia polymorpha	PBM	PlantTFDB	transfer from AT5G18830(Arabidopsis thaliana)
Mapoly0008s0159	WRKY	MP00455	Marchantia polymorpha	DAP	PlantTFDB	transfer from AT4G26640(Arabidopsis thaliana)
Mapoly0009s0061	ERF	MP00026	Marchantia polymorpha	PBM	PlantTFDB	transfer from AT1G78080(Arabidopsis thaliana)
Mapoly0011s0161	MIKC_MADS	MP00609	Marchantia polymorpha	ChIP-seq	PlantTFDB	transfer from AT4G18960(Arabidopsis thaliana)
Mapoly0011s0167	ARF	MP00574	Marchantia polymorpha	DAP	PlantTFDB	transfer from AT5G62000(Arabidopsis thaliana)
Mapoly0011s0176	NAC	MP00212	Marchantia polymorpha	DAP	PlantTFDB	transfer from AT1G65910(Arabidopsis thaliana)
Mapoly0011s0205	HSF	MP00187	Marchantia polymorpha	DAP	PlantTFDB	transfer from AT1G46264(Arabidopsis thaliana)
Mapoly0012s0172	bZIP	MP00040	Marchantia polymorpha	PBM	PlantTFDB	transfer from AT5G28770(Arabidopsis thaliana)
Mapoly0014s0060	WOX	MP00669	Marchantia polymorpha	PBM	PlantTFDB	transfer from GRMZM2G038252(Zea mays)
Mapoly0014s0195	MYB	MP00028	Marchantia polymorpha	SELEX	PlantTFDB	transfer from AT1G09770(Arabidopsis thaliana)
Mapoly0014s0224	SBP	MP00090	Marchantia polymorpha	SELEX	PlantTFDB	transfer from AT1G02065(Arabidopsis thaliana)
Mapoly0015s0005	bZIP	MP00291	Marchantia polymorpha	DAP	PlantTFDB	transfer from AT2G35530(Arabidopsis thaliana)
Mapoly0015s0058	NAC	MP00277	Marchantia polymorpha	DAP	PlantTFDB	transfer from AT2G24430(Arabidopsis thaliana)
Mapoly0017s0009	GATA	MP00198	Marchantia polymorpha	DAP	PlantTFDB	transfer from AT1G51600(Arabidopsis thaliana)
