Gene_id	Family	Matrix_id	Species	Method	Datasource	Datasource_ID
ORGLA01G0016500	MYB	MP00216	Oryza glaberrima	DAP	PlantTFDB	transfer from AT1G68320(Arabidopsis thaliana)
ORGLA01G0037700	ERF	MP00302	Oryza glaberrima	DAP	PlantTFDB	transfer from AT2G40340(Arabidopsis thaliana)
ORGLA01G0040900	LBD	MP00581	Oryza glaberrima	DAP	PlantTFDB	transfer from AT5G63090(Arabidopsis thaliana)
ORGLA01G0045900	G2-like	MP00261	Oryza glaberrima	DAP	PlantTFDB	transfer from AT2G03500(Arabidopsis thaliana)
ORGLA01G0055000	NAC	MP00460	Oryza glaberrima	DAP	PlantTFDB	transfer from AT4G29230(Arabidopsis thaliana)
ORGLA01G0055800	MYB_related	MP00565	Oryza glaberrima	DAP	PlantTFDB	transfer from AT5G56840(Arabidopsis thaliana)
ORGLA01G0057600	C2H2	MP00206	Oryza glaberrima	DAP	PlantTFDB	transfer from AT1G55110(Arabidopsis thaliana)
ORGLA01G0061900	MIKC_MADS	MP00609	Oryza glaberrima	ChIP-seq	PlantTFDB	transfer from AT4G18960(Arabidopsis thaliana)
ORGLA01G0062300	TCP	MP00009	Oryza glaberrima	PBM	PlantTFDB	transfer from 929286(Arabidopsis lyrata)
ORGLA01G0069400	ERF	MP00456	Oryza glaberrima	DAP	PlantTFDB	transfer from AT4G27950(Arabidopsis thaliana)
ORGLA01G0073200	MYB	MP00505	Oryza glaberrima	DAP	PlantTFDB	transfer from AT5G11510(Arabidopsis thaliana)
ORGLA01G0077100	bHLH	MP00100	Oryza glaberrima	PBM	PlantTFDB	transfer from AT1G01260(Arabidopsis thaliana)
ORGLA01G0077900	Nin-like	MP00449	Oryza glaberrima	DAP	PlantTFDB	transfer from AT4G24020(Arabidopsis thaliana)
ORGLA01G0080600	C2H2	MP00125	Oryza glaberrima	DAP	PlantTFDB	transfer from AT1G03840(Arabidopsis thaliana)
ORGLA01G0083800	WRKY	MP00209	Oryza glaberrima	DAP	PlantTFDB	transfer from AT1G62300(Arabidopsis thaliana)
ORGLA01G0097800	TALE	MP00670	Oryza glaberrima	PBM	PlantTFDB	transfer from GRMZM2G087741(Zea mays)
ORGLA01G0100400	MYB	MP00134	Oryza glaberrima	DAP	PlantTFDB	transfer from AT1G09540(Arabidopsis thaliana)
ORGLA01G0101700	M-type_MADS	MP00553	Oryza glaberrima	DAP	PlantTFDB	transfer from AT5G48670(Arabidopsis thaliana)
ORGLA01G0168300	MYB_related	MP00607	Oryza glaberrima	ChIP-seq	PlantTFDB	transfer from AT1G49950(Arabidopsis thaliana)
ORGLA01G0210100	WRKY	MP00440	Oryza glaberrima	DAP	PlantTFDB	transfer from AT4G18170(Arabidopsis thaliana)
ORGLA01G0213000	ARF	MP00021	Oryza glaberrima	PBM	PlantTFDB	transfer from AT2G33860(Arabidopsis thaliana)
ORGLA01G0213300	NAC	MP00459	Oryza glaberrima	DAP	PlantTFDB	transfer from AT4G28500(Arabidopsis thaliana)
ORGLA01G0225300	RAV	MP00139	Oryza glaberrima	DAP	PlantTFDB	transfer from AT1G13260(Arabidopsis thaliana)
ORGLA01G0233700	MYB_related	MP00652	Oryza glaberrima	PBM	PlantTFDB	transfer from LOC_Os01g51154(Oryza sativa subsp. japonica)
ORGLA01G0237800	B3	MP00382	Oryza glaberrima	DAP	PlantTFDB	transfer from AT3G26790(Arabidopsis thaliana)
ORGLA01G0245200	HSF	MP00379	Oryza glaberrima	DAP	PlantTFDB	transfer from AT3G24520(Arabidopsis thaliana)
ORGLA01G0245700	WRKY	MP00539	Oryza glaberrima	DAP	PlantTFDB	transfer from AT5G41570(Arabidopsis thaliana)
ORGLA01G0250200	GATA	MP00530	Oryza glaberrima	DAP	PlantTFDB	transfer from AT5G25830(Arabidopsis thaliana)
ORGLA01G0253700	WRKY	MP00167	Oryza glaberrima	DAP	PlantTFDB	transfer from AT1G29280(Arabidopsis thaliana)
ORGLA01G0258000	CPP	MP00045	Oryza glaberrima	PBM	PlantTFDB	transfer from AT4G29000(Arabidopsis thaliana)
ORGLA01G0259400	TCP	MP00065	Oryza glaberrima	PBM	PlantTFDB	transfer from AT5G60970(Arabidopsis thaliana)
ORGLA01G0286100	bZIP	MP00409	Oryza glaberrima	DAP	PlantTFDB	transfer from AT3G56850(Arabidopsis thaliana)
ORGLA01G0290300	WOX	MP00669	Oryza glaberrima	PBM	PlantTFDB	transfer from GRMZM2G038252(Zea mays)
ORGLA01G0294900	LBD	MP00283	Oryza glaberrima	DAP	PlantTFDB	transfer from AT2G30340(Arabidopsis thaliana)
ORGLA01G0295600	WRKY	MP00299	Oryza glaberrima	DAP	PlantTFDB	transfer from AT2G38470(Arabidopsis thaliana)
